"","Corn..China","Wheat..China","Japonica.Rice..China","Pork..China","Beef..China","Mutton..China","Cotton..China","Soybean..China","Soybean.Meal..China","Soybean.Oil..China","Rapeseed.Meal..China","Rapeseed.Oil..China","Palm.Oil..China","Pure.Benzene..China","Toluene..China","O.Xylene..China","Styrene..China","Butadiene..China","P.Xylene..China","PTA..China","Epoxy.Ethane..China","Propylene..China","Polystyrene..China","Natural.Rubber..China","PP..China","Causticsoda..China","Potassic.Fertilizers..China","Xylene..China","Glycol..China","Acrylamide..China","Acrylic.Acid..China","Acrylonitrile..China","Butyl.Acrylate..China","PET.Chips..China","Methyl.Methacrylate..China","PVC..China","Urea..China","Methanol..China","Metallurgical.Coke..China","Hard.Coking.Coal..China","Coking.Coal..China","Hot.rolled.Sheet.Coil..China","Platinum..China","Silver..China","Palladium..China","Gold..China","Copper..China","Nickel..China","Aluminum..China","Zinc..China","Lead..China","Tin..China","Chrome.Metal..China","Silicon.Metal..China","Cobalt..China","Ingot..China","Electrolytic.Manganese..China","Nickel.Sulfate..China","Antimony..China","Soybean.Oil..US","Diesel.Oil..Singapore","Gasoline..Japan","Brent","WTI","Henry.Hub.Natural.Gas","Crude.Oil..UAE.Dubai","Naphtha..Korea","Gold..UK","Silver..UK","Platinum..UK","Palladium..UK"
"Rapeseed.Meal..China",0.0118329697787245,0.0047353734297193,0.00834052445262765,0.00199371850396385,0.00690027595735394,0.00233178966607539,0.00676889861466926,0.0117637377244714,0.198694112964121,0.0523352482187264,0.422331591011937,0.0470760160432162,0.0265568742035693,0.00103555668038898,0.0038073371320077,0.000476784121447802,0.000733718053949252,0.000629077747216959,0.00495303384717557,0.00834787397625552,0.00055367944897507,0.000858819435927075,0.002736119529021,0.0077532602341908,0.00313471017934865,0.000705265391431013,0.00217774980251747,0.00609373818732038,0.00478198328885995,0.0110566248686594,0.0022435375000553,0.00862038831837304,0.00119739577429623,0.00524046805236014,0.00294722869191928,0.00284904946353472,0.00787298789829869,0.00525776016918469,2.69436619228605e-05,0.000121315454307732,7.39788919597578e-05,0.00476296008216926,0.00676260047892169,0.0171251754694541,0.000327508233671005,0.0128831853898918,0.00271013272788026,0.00433930150731861,0.00661273552085684,0.0102801673514553,0.00176768307487404,0.00586112011466109,0.00151412598043202,0.00397829146708416,0.000124522518210683,0.00137677355047074,0.00339786956683191,0.00400388853902026,0.00265471287030182,0.000272864345206051,0.000374332138033353,1.64377072215273e-05,0.00108159299029803,0.000862328690626416,0.000174012057943606,9.866372960396e-05,3.73224635652422e-05,0.000774152645576885,0.00558804982994834,0.00164588436353063,0.000644088224861054
"Rapeseed.Oil..China",0.00655842226653679,0.0213235362839365,0.00945202901447234,0.00105502831599594,0.0078381877483156,0.00365632742571607,0.0202300719593509,0.010161257058449,0.0344236890410893,0.127218700503933,0.0335167603266624,0.300687864099003,0.0947627138036312,0.00652606374457755,0.00477847322720633,0.000343578703441426,0.00904245854362804,0.00092076067191482,0.00452394262063303,0.00812393264358058,0.00638222016633626,0.00106443105657088,0.00553093936395073,0.0174181074836509,0.00394801061399626,0.00118050262719598,0.00180828519150914,0.00993165896104446,0.00806808363117241,0.00622391707869103,0.00872825696656722,0.00179414108591093,0.00661404438629776,0.010270494011554,0.000992501042791917,0.00801824413030752,0.00721706975536979,0.00375333180921616,0.00176721221412194,0.00257599965094178,0.00529975090297494,0.0141201595202438,0.0104863439131925,0.0228191277978121,0.00282986675513577,0.0131523514573632,0.0137084879313523,0.0100007871039635,0.0074483797823656,0.00987991328940144,0.00553437504636463,0.00705267988909659,0.00300095512210493,0.00949573133599286,0.000930989390527649,0.00591617527507966,0.00434437271035425,0.00424171826187898,0.00427926328862636,0.00109997635126231,0.000918946324756075,0.000647062648114488,0.00220730813013182,0.00155163535367993,0.000756871268237171,0.00176609816504541,0.00201406281204914,0.000151850440289871,0.0131794461897323,0.00190871071804088,0.000825353595558222
"Palm.Oil..China",0.00319067406336855,0.0088008450100743,0.00401180155958346,0.00217354011843659,0.00875565287607424,0.00282619327706408,0.00866846863907517,0.00364129202993073,0.0219832002151492,0.179570515438641,0.0207639758316955,0.104065965098614,0.330207647237143,0.00851776585271416,0.00769388334860112,0.000215886604719837,0.0104571890142761,1.71761479156581e-05,0.00552876561009475,0.0135433502212712,0.00037973521994602,0.00525017907719672,0.00421121202635556,0.0249634481583092,0.0035105227103114,0.000565166711341698,0.000355477168832817,0.0105438717877043,0.0187822861609273,0.00277128135316954,0.00199065239049492,0.00217749504647269,0.00221208461426901,0.0149342080425644,5.15791619876148e-05,0.00694895668474227,0.000321162438487228,0.00672296775044437,0.000169178138060591,1.5643430302023e-05,0.000695207467104889,0.0248674889549891,0.00690533387499739,0.0168543867199172,0.00186792621719831,0.00886864434370657,0.012832453864696,0.00782814384020117,0.00769401944643288,0.0096945500613969,0.00463238550736189,0.00744011645378925,0.000215208452846739,0.000679847062466864,0.000519324404954192,0.00330484512121264,0.00154400320187434,0.000916307290498908,0.00202270386471094,0.000930132317164299,0.0043143663061701,0.00217645879086412,0.00198194560119887,0.00195888746571895,0.000268967768094085,0.00502699762078962,0.0028428311897895,0.000129021143952896,0.00685640143849377,0.00212692967667161,0.000493268264373426
"Pure.Benzene..China",0.00621315375288952,0.0155549682753753,0.00301842106051235,0.00172300255803903,0.00223584833346513,0.000505163494910925,0.0140909943394317,0.00480525328456541,0.00143983446433436,0.0115139129994564,0.000881926283065588,0.00780633870697061,0.00927791843267933,0.359676430403043,0.0664785043773346,0.00604125562922014,0.0358496251857129,0.00579727306835745,0.0155003620713005,0.0231549267985462,0.0103197971111783,0.0113558546096819,0.0336249087464398,0.0116276475540652,0.0122196615211117,0.000836927069402125,0.0045448528107067,0.0468963844085984,0.0325270492466762,0.00454564757451166,0.00942290780749038,0.000383765315388618,0.0021788672867161,0.0474807350131315,0.000221857331638844,0.0171837036464592,0.00223080305107855,0.0176146107405849,0.000889487174638694,0.0026240990953548,0.00377309345030469,0.0195367767174308,0.0112874056318666,0.00409153981766737,0.0059138336413768,0.00601192750662751,0.010756296362198,0.00406718161658741,0.000761476518511261,0.00322088303747061,0.00440710560418157,0.00312717100948027,0.000113656625420337,0.0114701244090626,0.00130177832967583,0.00460230656989962,0.00259639496180842,3.43039979528907e-05,3.64683669212262e-05,0.000894283085157457,0.00651853404842863,0.00274131608805223,0.00464703219701426,0.00150287963243797,0.00321918825366153,0.00617332258142163,0.00636610332726047,0.00056280379653936,0.00229349972674089,0.00359014601771977,0.00408648643705802
"Toluene..China",0.00381325682012549,0.00866914365556175,0.00109096443258563,0.000818530226529394,0.00193411568556584,0.000432756174388669,0.00951308832796934,0.0061957157542361,0.00144090823653575,0.00746191169155807,0.00303369388240876,0.00534782573485649,0.00784083763021939,0.0621975460949836,0.336514660923985,0.0069364654704786,0.0330908368501835,0.00348503436861121,0.0320235332401989,0.0258977399502264,0.00415233891541767,0.00845161853055579,0.0174671231994355,0.00917239687913583,0.00806299889351813,0.000951684432818088,0.00265710570457997,0.151539452718833,0.0386563730188776,0.00273847839836549,0.00103666413911742,0.00429634481902764,0.0013576851229285,0.0394030416750267,0.0010159690780022,0.0147908992411373,0.000892171560244205,0.0131860889658897,0.000805759650132112,0.0037749405398923,0.00480382625555625,0.0175312761510955,0.00756267202858478,0.00528130444445313,0.00249815597243827,0.00293230450204942,0.00760083035058316,0.00594952941850609,0.00572276852406063,0.00589375476620362,0.00393102133999897,0.00198807066510071,0.00129923220879645,0.00262530145190399,0.00243771959959217,0.00203982023559366,0.00292460494426748,1.09669631121329e-05,0.000174602878452948,7.96545774199042e-05,0.0056488350465433,0.00374722966196937,0.00051022928151771,0.000128495138172676,0.000379790951564301,0.00584200938150612,0.00431099257337751,0.000715515009759468,0.00489613735274599,0.00517476743022001,0.00321088026071032
"O.Xylene..China",0.00878676974432712,0.00911693478222251,0.0106041797018656,0.00116707377880345,0.00190708224459278,0.00354895273340902,0.00447757020137752,0.0124217949262775,1.53527957357717e-05,0.000388929347908805,0.00075521644330019,0.00076438746864549,0.000437362750049175,0.0112361739934166,0.0137891488953211,0.668964732065356,0.00472085819289012,0.00393589083589808,0.0107776328650601,0.00289730751884612,0.0033693566484372,0.00362600940988436,0.0221462254201582,1.10495986910638e-05,0.00406309492673104,0.00103402068680427,0.00579630014998376,0.00685101302510538,0.0151537405255348,0.00593112043108335,0.00638621618001152,0.00717418706761935,0.00971317487354488,0.0266259078737988,0.00269020828731686,0.0110747377164402,0.012744891411655,0.00199005683699371,0.00445120919023028,0.00110326774361784,0.00302547880858853,0.00658507874855831,0.00758578663477211,0.00543023570467987,0.000184222378040692,0.013611420656775,0.000658289704997197,0.00035383310562797,0.0011327174236259,1.62413920767523e-06,0.000241006177358804,0.000557118381777647,0.00350621371521792,0.00467044532233338,0.00323727446793962,0.0109452176649002,0.0010122516019095,0.000622518111082032,0.0024079977876954,0.000131031665380164,0.00174145458128367,6.17414513786392e-05,0.000370549792771804,0.00153448782684749,0.000977663619373054,0.00226378663053855,0.00148319819901637,1.39156766380661e-07,0.00060019335912313,0.00201518767602684,0.000402696217461144
"Styrene..China",0.0087799839831465,0.00577111071964883,0.00510454837673557,0.000128765482558929,0.00283048469448844,0.000574353799790133,0.0114281345815756,0.00296061378266344,0.000547571355509718,0.0127683348701167,0.000686461816984966,0.0118825971783205,0.012513205580239,0.0393834165102621,0.038854784897183,0.0027884218764575,0.395130676934737,0.00178691943306726,0.0126563608026533,0.0186852412152599,0.00293003623501755,0.00515811767501981,0.0693219547224455,0.0170128548141376,0.00304006848447433,0.000174920295083986,0.00245573755317186,0.0308838086436067,0.0699049909858857,0.00147409602238547,0.00156560291769596,0.000619170433711603,0.00471290009190733,0.0167401183590591,0.000513176425005343,0.00900755979950912,0.00199338175782586,0.0189396831442449,0.000346824472001453,0.00184118159055792,0.00191339570621761,0.0239904660492211,0.00447992520134653,0.00729459162439972,0.0028055054316024,0.00339218078084385,0.0184132309034445,0.00808301861765139,0.00558717392620073,0.00954997200500849,0.00399182085511625,0.0150787076338743,0.000611642673136046,0.0050393640881938,0.00195267185391633,0.0024170515204732,0.00412458884164361,0.000475633170652313,0.00288776250865859,0.00010098048623723,0.003926238917007,0.00197246222245892,0.00248834413782263,0.000115713942444979,0.000124624179691168,0.00528140062012451,0.00649454712547349,0.00117498686098921,0.00156653381174127,0.00369630451005302,0.00707098748021055
"Butadiene..China",0.000384117850269501,0.00919495396315515,0.00293442896124043,0.000776532287944027,6.38677214419697e-06,0.00127749593046326,0.01201057944112,0.000365567589764356,0.000354563425079204,0.00305038975629285,0.0011192986027871,0.00230105006702738,3.90871361804576e-05,0.0121117524340199,0.00778212644069219,0.004421147757035,0.0033982821213478,0.751441553645483,0.00191571743644378,0.00598755790443054,0.00104914826263829,0.0138980301940748,0.0167530374813762,0.00206461148916325,0.00557579191907809,0.000790137979241098,0.00426839622489904,0.00338180793986642,1.67290361892282e-06,0.0010876880837318,0.0122279250221937,0.0153163219207888,0.0107355497921015,0.0155033024496991,0.00441084796419868,0.00916353860002188,0.00297420007305961,0.00508370048213865,0.00331652704979563,0.00852134743064574,0.01496339883565,0.00526414095321184,0.00113719230160475,0.000206073159615247,9.03802193082721e-06,1.57723596612308e-05,4.41512338490257e-05,0.000107327846012418,1.78198300581834e-05,0.000705050367398765,0.00420916442213406,0.000272577659399958,7.71963797311774e-06,0.0017441273723922,0.000378430831700979,0.00406298680499688,1.9934658681234e-07,0.00107380539444492,0.000668577779578095,3.81740043725824e-05,0.000286333246530261,1.36785938246245e-05,0.000949735951305486,0.000184478645884719,8.92138544153493e-05,0.000316125436403025,0.000754035791064887,0.000906106398227733,0.0022802820543135,0.000128880714041967,0.00216922836616518
"P.Xylene..China",0.00115737127403717,0.00740366314193485,0.000556451705693075,0.000105146194324504,0.00103058781267731,2.34513481140741e-05,0.0110380425881166,0.000434496653112962,0.00220033446447623,0.00914911477607309,0.00591004196253258,0.00761573239045642,0.00852158542928833,0.0217978143440355,0.0480095578459715,0.00813417167085892,0.0161997390834058,0.00128634045917271,0.50356242947839,0.0880380038824306,0.000847047907623678,0.0115410683678332,0.013196852840309,0.00401534736594279,0.0118168871826529,0.00134074837550242,0.00820996635363203,0.0329288671808411,0.0231312894922632,0.00398276924012545,0.00147367487774179,0.00647766859053712,0.00455490348507112,0.0587034310600626,5.2694767698361e-05,0.0060539554967964,0.0016911768536134,0.00183505007096255,1.63961372996705e-05,0.000585386246444688,0.00103795203610066,0.00868364528049693,0.000173802925892031,0.000384431028141368,2.22880117115381e-05,0.00068020784438776,0.00187603474452398,0.00146681265178068,0.00527051831871718,0.00106015330398572,1.18108614136357e-05,0.00417343556440497,0.00200367227894168,0.000626241103461591,0.000215056334126333,0.00110588969677618,0.0015593247362637,1.27501142273834e-05,0.000176668962897058,0.000284301490622347,0.00470786719522773,0.00378735481693683,0.00211022950361658,0.00285877067426162,0.00226305463121845,0.00864687518481152,0.00382638966703571,0.000574262128437195,4.34587741360331e-05,0.00219361172818874,0.00353387000920154
"PTA..China",0.00359898827184254,0.0109145695486799,0.00193621889161825,1.61884253006175e-07,0.00264058702137178,0.000879595059396434,0.0180107199775642,0.00144826355865651,0.00454736770909481,0.0157131870665111,0.00735258488332172,0.0100500482135058,0.0152565632454845,0.0239468924835953,0.028626984782421,0.0016110503090388,0.0175903990400311,0.00296395940077838,0.0649400834145707,0.37197840799418,0.00390824778553261,0.00744065929531108,0.0133786559171464,0.0127555743790003,0.0124319923825445,0.0081824884144024,0.00389047782221917,0.0253920872995683,0.0301690453003998,0.00123344280566015,0.00272473758838504,2.51426748453353e-05,0.00239304361371106,0.112486518243366,0.000342873932063573,0.0152347854872519,0.00431256263279967,0.0201160667263661,0.000155689339010778,0.00057449472665575,0.00186971201368813,0.0316000761410844,0.0041802370455573,0.00448750359706617,0.00134680764045515,0.00215618143879289,0.00387689863378839,0.0064844178091942,0.0053530813632569,0.000582910671197474,0.000419657032599163,0.00390467390732166,0.00182759397597062,0.00119108811136145,0.000843180660393352,0.00496874555754623,0.00158885806916256,0.000130630128027356,0.0021765788054489,0.000111660649517912,0.00995011462870847,0.00528947429598425,0.000295623654718935,8.36644324542443e-05,2.54682967464679e-06,0.00923710687203623,0.0103001165083233,0.000133605156978025,0.0025089074896104,0.00178367521518278,0.000159452542743022
"Epoxy.Ethane..China",0.00812043293498327,0.0151919350822982,0.0135998136173121,1.95021833773995e-06,0.000846296983422226,0.00377445593486182,0.0122959969934986,0.00251705416587297,0.000212956359247158,0.00122333831404418,0.00090343754911276,0.0146267952884973,0.000792477706716888,0.0197720855580279,0.0085031943431873,0.00347085973218493,0.00511005464248447,0.000962132666104192,0.00115319920876621,0.00724031832319509,0.689117535792621,0.00156611134880761,0.0156634035083238,0.00122081098721523,0.00152569291954204,0.00143247653308976,0.00747104588049419,0.00870312729925055,0.00353865170367223,0.00615296711886436,0.00398790228053498,0.00346664249777851,0.00541164766873698,0.0126109294297607,0.00985351785532692,0.00990121487509703,0.00581248468490101,0.00294275866066758,0.00298789553649248,0.00149078348787793,0.000866903718770361,0.00659744818055355,0.00324212169418001,0.00182742537070056,0.000856548933071488,0.00249276589350109,0.00662058933337314,0.00141887893333993,0.00298059718292956,4.77611194567271e-09,5.72187983131962e-05,0.00352152001707968,0.000656171651350493,0.00702222601578173,0.00910315415384749,0.00545093632732749,0.00897770630499869,0.00156078759060207,0.0111180203730174,7.89061827806524e-05,0.00168209031615564,0.00272689774083814,0.000930793124835514,0.00069634580725021,2.1832874579876e-05,0.00034909465605824,0.00248558096859024,0.000407695127137971,0.000396812923828972,0.000402510218176184,0.000274029119708573
"Propylene..China",0.00471262416341103,0.014827851440152,0.00655104392168122,0.00274374366526886,0.00219224232153232,0.000111226655468096,0.0173816717438915,0.0105568368419764,0.003331614448753,0.0137304317321764,0.00113431949727344,0.00197464367441009,0.0088689884890361,0.0176114431526952,0.0140095116888708,0.00302351972094776,0.00728178074826555,0.0103168031663904,0.0127313957508459,0.0111578569337584,0.00126769984253668,0.557811034495535,0.0167819965003104,0.0132787107545279,0.0282156474153922,1.40611351347438e-05,0.00233785168266263,0.0200384289422543,0.0151996695720422,0.00793708680081951,0.0106846861215504,0.000764853444830607,0.00912660707568923,0.027481379054801,0.00122052115344284,0.00572434095254333,0.00098470081541793,0.00710954827077473,0.000222261788329446,0.00583503546406848,0.00654398467309243,0.0207092853065497,0.00478259620690255,0.000329484842399959,2.26371869574863e-05,0.0027253979735482,0.00109175119510475,0.00186108962110858,0.000986050540655522,0.00448911980148652,0.00200786210180688,0.00537487826908431,0.00513321981845381,0.0034182924434618,0.00219984964361469,0.00310876908614648,0.000205030583934638,0.00377609719479832,0.00413602541626695,0.000309756197459037,0.00233638738674528,0.00420896277522174,0.00724414719999591,0.00558852300072006,0.000137159235344184,0.00330435997441566,0.00295289818684648,0.00157819596936611,0.00169106997522986,0.000622436027689991,0.000839011126124439
"Polystyrene..China",0.00985906603242771,0.00741725702633491,0.00836605052481385,0.000899941373764182,0.000542368870076359,0.00319003139232295,0.0132817332942792,0.00323288100939537,0.00144206418266056,0.00313342999495661,0.0027130790112049,0.00770307171984086,0.00534073371947629,0.0391498479056265,0.0217369365563199,0.013863645288396,0.0734701617653241,0.00933639671449942,0.0109719875654736,0.0150617591017288,0.00951861538549806,0.0125990404216424,0.418775189895757,0.0048369356624918,0.013175335025805,0.0010904872947447,0.00737561039466489,0.0168923396303387,0.0369446390943006,0.00548083257902549,0.00810424701876856,0.00314665919387517,0.0061443737176511,0.0423537589488006,1.31989274233944e-05,0.0227821902746714,0.00594683225786271,0.00540667224828587,0.00130385544551293,0.00119084884561643,0.0024826047571183,0.0193518564625659,0.00562772285367837,0.00365918678256605,0.00487974193738336,0.0042364948143341,0.0167980154952603,0.00466718310226719,0.00800275443713459,0.00247326902412723,0.007562282677808,0.00976138268668589,0.00253137353410854,0.00979376501701543,0.00664250601702649,0.00335996729997787,0.00334220947999429,0.000231758914761298,0.00215353743920046,0.000720886101023323,0.000172337208416398,0.000171295631790234,0.000582939450490861,2.09415682017359e-06,0.000202823399612116,0.000341203772731633,0.000516992612487339,4.94448605127645e-06,0.00112736838238972,0.00186713314817156,0.00293826360534302
"Natural.Rubber..China",0.000862143941641323,0.00723455852131697,0.00163347396647463,0.000655741832777543,0.000394972582249432,0.000435206945835498,0.00941569144232224,0.00152292661668839,0.0053605430087391,0.0278171655006552,0.00662969954514056,0.0209193468278586,0.0273011223287721,0.0116746248569517,0.0098433267608252,5.96494353823646e-06,0.0155488939513003,0.000992215910386399,0.00271232490951399,0.0123835551429321,0.000639761619007134,0.00859670183392305,0.00417111746829349,0.361129572883806,0.0119509093948673,0.000944176221272883,0.00173463151972535,0.0118576720044006,0.0152669452975101,0.00052166221819712,0.000132764349194305,4.09269983438462e-05,0.000408862184414581,0.0114086618112373,6.98502976786611e-05,0.0150019297001928,0.00216587457216242,0.0165269956107618,0.00061489988012489,0.00170270249493906,0.00307048091678241,0.0488114095769388,0.00561071265287404,0.0103590230159324,0.00146220448694177,0.000822962231587921,0.0516522147577791,0.0578726880639935,0.0137147975110618,0.0368229416767276,0.024162628759004,0.0328693527006051,0.000237876314749014,0.00440597095705606,0.00580998355487088,0.000893485654301628,0.00096603617270103,0.00273189376762507,0.000244188504046878,0.00052841408975275,0.00973570182089292,0.0081422796689869,0.00426467569627145,0.00474276525452983,0.00219730436453012,0.0143763797663065,0.0102326025744996,0.000194181242511231,0.00503771336677548,0.00514879266979941,0.00464822031359212
"PP..China",0.00368576816522774,0.00800325531611735,0.00432195551038477,0.000986806063208865,0.000923861399434808,9.22228465206007e-05,0.00709010360523551,0.0120165632817974,0.00257388960894349,0.0108209617859852,0.00372001608421607,0.0065805683356457,0.00532826298579472,0.0170273941361454,0.0120086338262889,0.00304407072580751,0.00385605847077447,0.00371888152375274,0.0117602171455397,0.0167503542360734,0.00110962139332464,0.0253515145778222,0.015768185306449,0.0165858942312284,0.501188378366582,0.000763682208127493,0.00249800077900352,0.0133580771924621,0.0209305932702577,0.00349490611543458,0.00618137062859434,0.00305355285458771,0.00863733234721513,0.0259375287756635,0.000103776171098089,0.035647967726832,0.00278435937553869,0.0198793264856887,0.000246571046685591,0.00793073282729295,0.00971286366142799,0.020174479826143,0.00135591208693343,0.00369203305809584,0.000939995418186311,0.00840921266966368,0.0148750076795848,0.0171647074800302,0.00341192120422073,0.0130938035142426,0.0101865567977034,0.0109004236095519,0.00394470334633721,0.0110815150658101,0.00378322588454223,0.00607249143861196,0.0009605166497771,0.000528693496510191,0.000606716423677288,5.73083591590027e-07,0.00017678418191537,0.00057046971117,0.00230183424679682,2.59697801783926e-06,0.00382407693144853,0.000166700903834196,0.00102361337625068,0.00264434981699215,0.00210469491221431,0.00036773950970246,0.000160570304233592
"Causticsoda..China",0.0024712335812353,0.011947473900914,0.00625298263975131,0.000108280093920581,0.00301360247575633,0.00549053935619498,0.017236369463647,0.00898999979331656,0.00143598453563867,3.12827456908414e-05,0.00122602614816248,0.00288238365392858,0.00125658009322978,0.00170834807961236,0.00207629808761048,0.00113481935295449,0.000325012587513491,0.000771984282985235,0.00195074447280427,0.0161498463983423,0.00152614199503633,1.85069141065927e-05,0.00191179091809298,0.00191951156411031,0.0011186968345854,0.734176921293528,0.00689775194411098,0.00478511634467473,4.53155160123229e-05,0.0192906141323229,0.00106020468819321,0.00234880415949968,0.00165262317724172,0.00701018620973879,0.00625306955103859,0.0107694226685459,0.00709470824185341,0.000330692101696022,0.00498419916481533,0.0220051292445669,0.0240610598058594,0.00375440895404449,0.000970368803292965,0.00103751013765441,0.000165078006525472,0.00066975448519768,0.00380080075408844,0.00280436486026442,0.00594729440449403,0.00134483071477935,0.00359409694058329,0.00717508293174927,0.00351834297658942,0.0040162790139678,0.000309065070228512,0.000118843848318592,0.00138214588980149,0.00186227685926352,0.00800913272130134,0.00012061681254641,0.000659432449046665,0.000129084277936582,9.30934106480405e-05,0.000423552834731449,0.000238306939344768,0.000257332612594101,0.000684379179244674,8.22343394204693e-05,0.000886568788102635,0.000185344952197981,4.01178192033169e-05
"Potassic.Fertilizers..China",0.0425908647004222,0.0277162909141498,0.0289696369567841,0.000361053406456114,0.00745209053405637,0.00558848560474573,0.0216084860673177,0.0184687166644205,0.00275702984863122,0.00202962911796781,0.00265649323805456,0.00309817058203608,0.000554598749542115,0.00650971752271429,0.00406779578682822,0.00446377139110544,0.00320180960605162,0.00292633350724055,0.00836075792650985,0.00538814795687867,0.00558524723549961,0.00215915666111213,0.00907342646191732,0.00247456279840479,0.00256770944006453,0.00484017589096966,0.515174431168859,0.00272380057068416,0.00522896403970391,0.0138060673993485,0.00380932288022842,0.00484390237807352,0.00878464694909447,0.0161014089967631,0.00191238495757482,0.00486765265853665,0.0208479507996381,0.000441517924320075,0.00230783672444887,0.00161420950956248,0.00451172334456783,0.00845219658910323,0.0100870024105703,0.00964901617162185,0.00396522169963809,0.0104795909291038,0.00783071001143135,0.00231014133330161,0.00382310104370903,0.00520486417748301,0.00620697115398211,0.0139216975088398,0.00699655053118357,0.0254900607501401,0.00499894857860624,0.0047494934271817,0.00289604861954732,0.00498961877639396,0.00622488914897241,5.46630469049569e-05,0.00148391404195959,0.00354670405123521,0.00754611565658592,0.00726159061714659,0.00014788303921017,0.00135847629687645,0.0028065481249729,0.00115510617066561,0.00125013191820974,0.00105250068445849,0.00161426461967976
"Xylene..China",0.00480904120281196,0.0105603154981676,8.44752078605154e-05,1.79958496859646e-06,0.00128385804532393,0.00110025512563691,0.0138321481213039,0.0063890456425111,0.00542125790875077,0.0131632242902348,0.00465711654968971,0.0106608733024548,0.0103062310299536,0.0420837338850348,0.14534784889335,0.00330550984527372,0.0252276611183791,0.00145258185987088,0.0210189252265673,0.0220326915881413,0.00407632609035389,0.0115948050727755,0.0130195431250407,0.01059798408534,0.00860260220325216,0.00210367505557525,0.00170650627832691,0.322765334101655,0.0341898429905325,0.00916511761315652,0.00239679436859485,0.00596734160626958,0.00222030781670702,0.0347221266022802,0.00179468583803602,0.00857594227848394,0.0019244158010928,0.0120582457128547,0.000950000272229984,0.00720785880690589,0.0086523730408331,0.0262977776147461,0.00671178041875544,0.0069445079531713,1.56159393398601e-06,0.00402746660421929,0.0129701742408123,0.011129908809379,0.00709254476272332,0.00539448847603194,0.0035426992984017,0.00362090162880362,0.00437783261733245,0.00208270223509823,0.00303208610781925,0.00523082633657109,0.00503808413815708,0.000557167556722035,0.00247048322869041,2.03042705153724e-05,0.00661195976433591,0.00391579672165389,0.00203009257339316,0.0007264911410601,0.00108103720401742,0.00819681745377071,0.00544256858394967,0.00123843783650655,0.00822310300008086,0.00408029470551488,0.00087968043725134
"Glycol..China",0.00246266678226754,0.00412978776073754,0.00311516235091999,0.00119396279840281,0.00133058834518098,0.00155706211587669,0.00820635012537922,0.0040376790159065,0.00303618190940331,0.0170050866662415,0.00394234602488385,0.00934232014680985,0.0198043950479834,0.03148712022534,0.039996074452115,0.00788709149548177,0.0615981529958106,7.75132538377487e-07,0.0159490953644127,0.0282386603859205,0.00178790637094762,0.00948740194415465,0.0307164300063387,0.0147193743243919,0.0145405488939114,2.14904968308956e-05,0.00353395983708405,0.0368816614429148,0.348177140829307,0.00293752334413456,0.00197058762367977,0.00204761472267844,0.00346739283340361,0.0498798171400642,0.00191034514442151,0.0120455809630402,0.00544954387081241,0.0280069004641393,0.000734611519919429,0.00173577095054982,0.00307387218106027,0.0394748055335589,0.00686444656351513,0.00604664999395339,0.00464045820861637,0.0043661458196461,0.025921721265517,0.013205017449168,0.00605058372660896,0.0119398473183975,0.00206425830098639,0.00627950505046547,0.00133570662948955,0.000255916844061295,0.000676766092060451,0.00211329390516586,0.000895624086747637,0.000259101850140191,0.000947133664197423,2.72346445910346e-05,0.00317141995982582,0.00228729329977151,0.000506553687928218,4.78595588281191e-05,0.000284769571241671,0.00431977261967687,0.00514444170691568,0.00126279876611932,0.00435850275417649,0.00516804929593223,0.00263828778730083
"Acrylamide..China",0.0193717448544441,0.0384319881103177,0.0315187684946479,0.00244123714490728,0.00783052187460974,0.00258367611131207,0.0290824077196654,0.0296219732873147,0.0127045769423423,0.00715594165217151,0.0113579385509141,0.00898004278774729,0.00364102785109627,0.00548295006286847,0.00353049692699781,0.00384648486875511,0.00161851054772468,0.00062797112041005,0.00342593181361188,0.00143857262924601,0.00387366269347206,0.00617311740645532,0.00567800930636726,0.000626695877273549,0.00302527619403946,0.0113992383293973,0.0116264250745595,0.0123191761900185,0.00366025700253275,0.433840915813306,0.00396618952292406,0.0737506073553202,0.00143319624281399,0.00608017688313378,0.0149497436127051,0.00936343614923127,0.0138914011133299,0.000729557153087385,0.00114464250798112,0.011050756604967,0.0163103633606089,0.00503380314425706,0.00976336654429273,0.00835365869149174,0.00189204250699233,0.0129702698499679,0.00739551820030453,0.00395489252973177,0.00904729005065281,0.00453063871560366,0.00326969924186538,0.0147863192111367,0.00637379850610568,0.0186259975001312,0.00202296111670385,0.00509348825496806,0.000682490644945777,0.00617591809025089,0.00317661407483765,1.15930677836829e-07,3.97069115939839e-05,5.58460675178491e-06,0.000893250580421141,0.00100601282519549,0.000551035014697616,0.000208571408839635,2.4760866225723e-05,0.0016253857364244,0.0024650207745591,0.000336624637921855,0.000109556087823347
