,Corn..China,Wheat..China,Japonica.Rice..China,Pork..China,Beef..China,Mutton..China,Cotton..China,Soybean..China,Soybean.Meal..China,Soybean.Oil..China,Rapeseed.Meal..China,Rapeseed.Oil..China,Palm.Oil..China,Pure.Benzene..China,Toluene..China,O.Xylene..China,Styrene..China,Butadiene..China,P.Xylene..China,PTA..China,Epoxy.Ethane..China,Propylene..China,Polystyrene..China,Natural.Rubber..China,PP..China,Causticsoda..China,Potassic.Fertilizers..China,Xylene..China,Glycol..China,Acrylamide..China,Acrylic.Acid..China,Acrylonitrile..China,Butyl.Acrylate..China,PET.Chips..China,Methyl.Methacrylate..China,PVC..China,Urea..China,Methanol..China,Metallurgical.Coke..China,Hard.Coking.Coal..China,Coking.Coal..China,Hot.rolled.Sheet.Coil..China,Platinum..China,Silver..China,Palladium..China,Gold..China,Copper..China,Nickel..China,Aluminum..China,Zinc..China,Lead..China,Tin..China,Chrome.Metal..China,Silicon.Metal..China,Cobalt..China,Ingot..China,Electrolytic.Manganese..China,Nickel.Sulfate..China,Antimony..China,Soybean.Oil..US,Diesel.Oil..Singapore,Gasoline..Japan,Brent,WTI,Henry.Hub.Natural.Gas,Crude.Oil..UAE.Dubai,Naphtha..Korea,Gold..UK,Silver..UK,Platinum..UK,Palladium..UK
Rapeseed.Meal..China,0.0162288221641705,0.0070446348795616,0.00735170445325049,0.00111936319448945,0.00482529482728103,0.00322603670928124,0.00777154813480019,0.00667695644643511,0.207647477019026,0.0558198693305462,0.404619137814804,0.0565740947721397,0.0267087689585108,0.0030631252090196,0.00391833737123026,0.000289233506838882,0.00170601661492781,0.000870924476447177,0.00063467739230274,0.00680557059236584,0.000542361851502951,0.00196838561875703,0.00408250452560803,0.00812396941329094,0.00462508458978572,3.74766383417432e-05,0.000364871670289141,0.00551384869302637,0.00479916469088624,0.0022132057199946,0.00124518231195908,0.00316688746587518,0.00178317865715339,0.00202560321377773,0.00232868619639959,0.00626547197401085,0.00712470242487739,0.00468568697733544,0.000556498682689469,0.000242993575270452,0.000739845551221404,0.00779009893059729,0.00536377911995588,0.00873591548938038,0.00313896128748232,0.00745423044444712,0.0107032614921194,0.00839635482451064,0.00824296666685112,0.00896328907404109,0.00386197392267459,0.0116300817083306,0.00143953679403389,0.00038274096890786,0.00263774588108658,0.000951163485349452,0.00145192917747943,0.0058990611308129,0.00313778522461018,0.00161973222471605,0.00230510903560685,0.00055025716305574,0.000186594798453523,0.000243050126415516,6.60770062122019e-05,0.0017769997598443,0.000740105343218292,0.00118890991624446,0.00324056145587818,0.00129680542694504,0.00126771781125764
Rapeseed.Oil..China,0.00689157847078009,0.00834698099701931,0.00635317652528728,0.000613654997512272,0.00212560717049563,0.000578164321129509,0.00779939674439218,0.00280472831317685,0.0312179663551822,0.159075355678122,0.0420249570499176,0.300563393134761,0.115351788671556,0.0052904900692874,0.0073470982542087,0.00100341770747508,0.00842052664808879,0.000838349803031777,0.00179000736438349,0.0122568722370336,0.00107240136610462,0.00563182078654067,0.00579557030883352,0.0163959282182988,0.00693256011982717,3.84927022540174e-06,2.58776632856951e-06,0.00957845866761077,0.01100163555243,0.00312434707476386,0.00163218619482855,0.000650736356720207,0.0013227450024879,0.00436888311210647,0.000583161197021165,0.0138621838130601,0.00187060293897095,0.00272841381246452,0.000533477166996334,0.0020644375639932,0.00351698757553714,0.0104551369629586,0.00833948699859486,0.0129610150189622,0.00648890954231799,0.00757321346594383,0.0291595628822614,0.0198181221374767,0.0112220574268483,0.0169652159481961,0.00483240500947413,0.0171908339987036,0.00166229015066215,0.000455270476768681,0.00238048834434826,0.000725541619899472,0.00114620779361877,0.00442082324577674,0.00222277401067022,0.000634152704626458,0.00495764535128649,0.00394002782057064,0.000958709157818895,0.000901521625384663,2.46405226999643e-05,0.00412626008503334,0.00223631327300223,0.000646048550783608,0.00515449748056916,0.00275780704159417,0.00227653697515802
Palm.Oil..China,0.004734626423795,0.00484559189709557,0.00464572912183208,7.23431681129995e-05,0.00147185581492738,0.00120064809194808,0.00747231811919538,0.00158036721684884,0.0176688214132778,0.177741779145419,0.0197140784256033,0.114596208183897,0.298602351420418,0.00661055947300304,0.0107749492272602,0.000225151423408452,0.00842169451795236,0.000210711956611018,0.00242691991498944,0.0138723356255105,0.000690819433157913,0.00664940709611815,0.00516460220871792,0.017422263658733,0.00534055844516809,6.09269456786072e-05,0.000238338705718031,0.0109395566178012,0.0135969444103475,0.00166058151228304,0.00323089137526239,0.000769032534334695,0.00354560071624032,0.00712097421495791,0.000319453402016259,0.0127183014109049,0.000468612405233173,0.00300109691590286,0.000682942461336853,0.000769787304544202,0.0017578605053738,0.0147817679258219,0.00919117725166109,0.0140951751620969,0.00549427378517789,0.00830027794711847,0.0283675470710159,0.0159786411190739,0.0130029997064626,0.017307458726077,0.00393204548382275,0.0190952909294629,0.000815358050007952,0.000475441037100136,0.00188562001909029,0.00108469590201075,0.00119699687409395,0.00336631749051727,0.00124498404635602,0.00485005236960905,0.00561756259662838,0.00581122870548493,0.000875407699725562,0.000410564216384837,0.000152533311426341,0.00698316193408292,0.00344228918899493,0.00139801973772625,0.00807114238418656,0.00468525929654815,0.00504911717129888
Pure.Benzene..China,0.00541570365114771,0.00576543704165035,0.00655148222288886,2.52821787469781e-05,0.00218808433635826,0.00106044445412486,0.0167783843077699,0.000664347513241851,0.000796399848045578,0.0082477021048692,0.00205565662838536,0.00479593061698052,0.00601475649980812,0.270928671079587,0.0782656359798234,0.00816787247817466,0.0743796092718996,0.00667192221558685,0.0144483784957723,0.0307812941783042,0.0101888315505301,0.0160888489238942,0.0516197249421716,0.0111560526267058,0.0217412650778486,3.30855641533241e-05,0.00195656933719078,0.0678295309552539,0.0403905868879823,0.00445803310962243,0.00534987465543333,0.000381807600746329,0.0103888217944977,0.0307453500387298,0.00368319789717212,0.0263926596138321,0.00341242603741137,0.011665358681206,0.00180669058051285,0.00319308388090678,0.00476327600213647,0.0127542035468151,0.00428048401088927,0.00484923961742898,0.00319724612253756,0.00327378299868059,0.0132790580789391,0.00770593051107341,0.00629886853139524,0.00768505792042076,0.00296455546243382,0.00904380252684997,0.00147496428779815,0.000258604549216244,0.00358093928343809,7.19968871474443e-06,0.00198476160187242,0.00149665775897164,0.00244064813378799,0.000454378972190517,0.0072547694936713,0.00435016555064533,0.00608128406695582,0.0060010159887278,4.0511075686364e-05,0.00951167441250821,0.00557715582932722,0.000127395526588716,0.00175661511388744,0.000381267043328044,0.000639691434116182
Toluene..China,0.0073898327117139,0.00890641234952734,0.00624418210764366,9.99940022751406e-05,0.00143437309578092,0.000895928556480293,0.019720822930593,0.00246913017577663,0.00155548627576744,0.00917440736006426,0.00231278257470997,0.0058510582661644,0.0086205395315891,0.0688849878160333,0.238462511997377,0.0105046130740921,0.0376888013962921,0.00459191687755776,0.0166206401374909,0.0273886221281977,0.00566194797979762,0.0141946430864062,0.0225130567649375,0.0111537986406479,0.0138161825052316,0.000886866025592979,0.000450010592496093,0.141877034580493,0.0353167619559617,0.00587472918961329,0.0059982688222101,0.00310223870031441,0.00982226812548523,0.0394195855602123,0.00324712085944453,0.0172817657573722,0.00345928768427676,0.0124963897612401,0.00232736169810467,0.00437605561133673,0.00546808594212441,0.013210752637582,0.0058866253198721,0.00679976221845678,0.00419808714586853,0.00352268068290763,0.0129224040903384,0.00872532850445085,0.00870620417828658,0.00926874893712835,0.0057881989387558,0.00751324273057704,0.0029797726570904,0.000443983289937792,0.00444381161130446,0.00080207228341936,0.00500965445164473,0.0022584699466816,0.00152863193739909,0.000387457252474917,0.00960319647293128,0.00831625336895669,0.00578036118461779,0.00399412135493503,6.45165486907123e-05,0.0132650590361836,0.00975186399777176,0.000249522330882261,0.0030084114511373,0.00164607054708072,0.00236423168420995
O.Xylene..China,0.0100727595444046,0.0101101776680528,0.0129945410232838,0.000106928369441098,0.00253686939613061,0.00356086887754849,0.0128396129417183,0.00970568809351808,0.00144740446395524,0.0014907152869679,0.000402972545988031,0.00188199710991898,0.000424598981711369,0.0169948115149228,0.0248328981434359,0.563732763547141,0.0117467762608555,0.00793144723411556,0.0100164948983966,0.0059414373470702,0.00633671178744905,0.00851708491234737,0.0191984910657356,0.00152162238242798,0.00978809995403937,0.000700101918198779,0.00304776737036206,0.0215464591435227,0.0185773046324288,0.0051898768339419,0.0120960083005649,0.00657884191555611,0.0218116384984953,0.024789395913342,0.00948158993590579,0.011480588705569,0.00794509805589193,0.00500880514994734,0.00701925627836159,0.00819380803176544,0.0103440487897934,0.00854722584159926,0.00466966658804138,0.00242829013679555,0.00470165688357146,0.0032012223744805,0.00669847853205854,0.00145083692736901,0.00569167471415512,0.00239478818966384,0.00218400910929543,0.00162562929595027,0.00293583468892842,0.00187600666552006,0.00661254898234453,0.00228222744642096,0.00105731016669633,0.0053639988113201,0.00141920353651912,0.000133428451183352,0.000161945704429246,0.000552002283121348,3.95311192315563e-05,9.56599790357565e-07,0.00404291867235162,1.13879308038106e-06,0.000368964503946525,0.000236303999258953,0.000575345898964831,1.26871478159029e-05,0.000789805111873063
Styrene..China,0.00725724857356623,0.00558292532265205,0.00728124873515506,8.00462341691607e-06,0.00182305814042947,0.00120566816040436,0.0131110947891051,0.00202209552774235,0.00116092079721431,0.0105767558465388,0.00126614263767088,0.00841087791931,0.00846242352264349,0.0823040980122785,0.0473736255356803,0.00624821439539135,0.299856774358618,0.00357179764401342,0.00617820318848287,0.0286359263065019,0.0051340309778353,0.00686159478723585,0.0658479468593056,0.0168938297621266,0.0120729183494379,2.44443871604045e-06,0.00167979613121903,0.0427648282166954,0.0538075035942421,0.0020886716260083,0.00168952585722546,0.00030500432889935,0.00626955073515822,0.0163249250522232,0.000861470074520367,0.0186485301786996,0.00168099716835032,0.00836264513563683,0.00262953425322268,0.00309136615847633,0.00348054718678715,0.0150410420517368,0.00471756521530625,0.00823291219963566,0.00367514605311621,0.00389153245891589,0.0220313750900108,0.0103431384884619,0.013521220005292,0.0124385106760218,0.00623344285442345,0.0140341191628027,0.00237472948838987,0.00016681778548194,0.00271130977632083,5.16471658888563e-06,0.00224483568232288,0.00159918406666285,0.00246522438785633,0.00027143729991671,0.0130435975673687,0.00861291208169071,0.0028073245728899,0.00286055350202159,0.000549583731985371,0.0155492916404719,0.00947853101363833,0.000637745790881832,0.00211499366555714,0.00139842413310306,0.00411356993229062
Butadiene..China,0.00933194759485145,0.00869341936599536,0.00735997876673052,0.000955391631739099,0.00216679223486892,2.66927163245137e-05,0.0105466230716312,0.000593027794982204,0.00111266361588809,0.00373488409037878,0.00153511982203553,0.00198928672915863,0.000502776424630192,0.0175193578095563,0.0136977363311668,0.0100343065978042,0.00847866210763478,0.713194858603913,0.000360292098912575,0.00886792834472787,0.00580952661327936,0.00564989844139885,0.019690196248562,0.00503006837149672,0.00241374317405839,2.11564387984842e-05,0.00407074006594377,0.00716085319424042,0.00304386175064642,0.000111468511877239,0.00881991219299011,0.0139804450916353,0.0165220683355193,0.0105749638399305,0.00841207062008795,0.00410538108979614,0.00553053778422318,0.000843996671308541,0.00140019872949428,0.00468139917461507,0.00639105986843756,0.0050716604222203,2.57467822349816e-05,0.000109169215452675,0.000599950180200213,0.00010084990769772,0.00202999148024957,0.000924979785517262,0.00216502067781587,0.00353428112194065,0.00537312685687746,0.00231196607803521,0.00133982015444557,0.000158654705054962,0.000730821854449939,0.000336973203907751,0.000706000597981024,0.00570886672916293,0.0087672566086471,0.000143151890011788,0.000451394838622461,0.000128038868196137,0.0010048975901908,0.00177047234620331,0.000250651342394975,0.000699536269454808,0.000185137696698684,2.16188905065738e-05,0.000217821865109666,0.000165312245607848,1.53783384184452e-06
P.Xylene..China,0.00361291790893238,0.00257903695343668,0.000838430768043241,0.000718670983007975,0.000794952433981476,0.000297884248694976,0.0203727760959889,0.00207974917639964,0.00162766977173717,0.00351410468263212,0.000781894840078508,0.00296999756694437,0.0042254798580696,0.0209191742351426,0.0282302080072938,0.00637465280305207,0.0102882597258115,0.00026560039270933,0.358750764604899,0.0635408978968856,0.00394368727543221,0.0102627031058684,0.0172398723529385,0.00714230402535982,0.011016391773641,0.000677246373836708,0.00301739855518655,0.0306173402678324,0.0154537574953685,0.00233478038813774,0.00455612350608024,0.00218227790518056,0.004317795604719,0.0341070517172976,0.00168174964320922,0.00873703865198192,0.00297183138083383,0.0126713851132377,0.000295759019427832,0.00180135029995676,0.00176107862318679,0.00737114752918423,0.0017220790570815,0.00200154524249231,0.00168669811958548,0.000326079131781655,0.00611187160041447,0.00316891862369778,0.00361316811419832,0.00382344353863975,0.00047308806168335,0.00207309762986586,0.00147313201588913,1.3619902178518e-05,0.0018560766602049,0.00111846357963538,0.00337205638966959,0.00149574688629672,0.000984692256145447,0.000939915436394209,0.0429396641841256,0.0421131027926903,0.0196050587422897,0.0220425412782287,0.000236179063141887,0.0587422165525712,0.0523115216948333,0.00169482583511505,0.00245366672890537,0.00246475258765542,0.00219958473295041
PTA..China,0.00495040229913612,0.00703460761665899,0.00329561427252785,2.66606120506367e-05,0.00146969979329957,0.00069380882699831,0.0161446971535399,0.00296322585065218,0.00493326213582566,0.0163639796752583,0.00500000889048525,0.0121280306144273,0.0138092778187769,0.033751568853101,0.0341188967113085,0.00313176012354958,0.0283771426416324,0.00370345218626047,0.0507607596679368,0.297148072128074,0.00497066536563277,0.0116685906505593,0.0177224229855841,0.0145266543709837,0.0205209097929525,0.00124590071388655,0.00278032560559603,0.0399061724604713,0.0512227951564831,0.00213426678873152,0.00419204362741189,0.000399932870935709,0.0038761233414607,0.0483454381338956,0.00151354868679933,0.0251903465519871,0.00319507456795333,0.0177214015700176,0.00138557109918341,0.00163349843426353,0.00264638949633661,0.0258195369561513,0.00644262935898684,0.0059415635872919,0.00745184370349318,0.0032143090012147,0.0157344082849609,0.0147949572256263,0.0111698704596896,0.00966494103665729,0.00476608413454274,0.0132681610485536,0.00347763099899135,0.000965633909364399,0.00288468810062761,0.000848206118972615,0.00304799140480404,0.000829330394103882,0.00178111580962518,0.000232474662180058,0.0109357166551944,0.00774715347057033,0.00187441742722246,0.00371378339761506,3.79159750738149e-06,0.0117520455533313,0.00826178845773061,0.000153440646721929,0.00274739573859795,0.00160607724506334,0.00226601347198248
Epoxy.Ethane..China,0.00624216991139693,0.0159268776336404,0.0120525701845515,9.03409982389859e-06,0.000536966515235546,0.00198685460644696,0.0229637997471203,0.00222933558919724,0.0015302278541651,0.00167846444822272,0.000851157957760574,0.00226562862516739,0.0014690638565931,0.0238801222719739,0.0150721776455327,0.00713769732717477,0.0108709092888036,0.00517249395020213,0.00698763501898742,0.0106105707425364,0.634990824039215,0.00659986067223005,0.0232157776814584,0.000981820590940094,0.00517221909002658,0.00374552363858624,0.00234698069671291,0.0116426212015097,0.00854435986129443,0.00877194877832315,0.0115723158110977,0.00405115776470779,0.00738247052175193,0.0165135297851625,0.00494713253662401,0.00648598331279165,0.00501068406116255,0.00315455242741398,0.00592745929223743,0.00704659251520546,0.00706141688516136,0.00946018055835196,0.00035716344439023,0.000560355342272149,0.000333533105763104,0.00202131808238657,0.00236415734616707,0.00212289289517387,0.00233612158111767,0.00145792428406654,0.000365722321946341,0.000585636571207949,0.00311360525901115,0.00314455412994646,0.00517221966246584,0.00136163320231563,0.00458547430383031,0.0052564528381844,0.0167010865497036,1.67533104842107e-05,3.60252912128395e-05,2.38610468224513e-06,0.00106098022104949,0.000980194890129224,1.17960310052503e-06,9.09001377876371e-05,0.000131909749158979,0.00148629069300764,1.51712971410926e-06,0.00021866118143162,3.41817717955174e-05
Propylene..China,0.00573459340771486,0.0132352616454719,0.00233210913737136,0.000168226164031982,0.00111328044843708,0.000739617098314778,0.0211161576645532,0.00314609203374959,0.000799955274341408,0.0093239554985413,0.00204680346610074,0.00788360985006446,0.00936904729459342,0.0249372964780527,0.024984495229652,0.00635667605760609,0.00961639873831002,0.00333307295525013,0.0117510820687483,0.0165169534766858,0.00437300223828306,0.420738621043223,0.0209285134287629,0.00939373362529665,0.0554674776292787,0.000104478493420718,0.00189633243036442,0.0262894647160439,0.0207650997123145,0.00971078867415135,0.00722449113374191,0.00188237188429125,0.0196104970691043,0.0231144241550415,0.00890551945666633,0.0246576969954294,0.00481747384958134,0.0131670049151098,0.00215167780954499,0.00735527636282943,0.00905896012397533,0.0178399857298655,0.00789832564947571,0.00795681320939389,0.0029585100401374,0.00713478540506835,0.00914064192864224,0.00493502159106865,0.0042746079438117,0.00878402610897126,0.00421981000945219,0.010321447193152,0.0031719932527135,0.0015356424842695,0.00417396671216586,0.00170533108776562,0.00203054154809525,0.00427436117447188,0.00342746594034677,0.000157606577861567,0.00222212195350991,0.0011701169734705,0.00316418482589805,0.000423053935434483,0.00150242567466036,0.00129101088149194,0.0011342217043169,0.002887208910415,0.00379285080371932,0.00441254023078824,0.00594179078552002
Polystyrene..China,0.0116967190775341,0.0107927502332254,0.0100695399768572,0.00021227393166545,0.00163727042886544,0.00278148879750932,0.0220100855919852,0.0036397227751718,0.00297101774438783,0.00699472717245023,0.00333051069038162,0.0063648866137226,0.00570936502281795,0.0628908436349437,0.0311634068839765,0.0112415034274639,0.0724876054312508,0.00911323183270774,0.0158552329932105,0.0196868190631335,0.0120683074091243,0.016419373401542,0.33008863935662,0.00790674892544663,0.0250197835193966,0.000855285338205896,0.00284070602762769,0.0254985078148822,0.0338830918534425,0.00535086834334796,0.00944415789838429,0.00348958499261061,0.0191566696573338,0.0272089626701237,0.00723681946983281,0.0256982012655903,0.00656098402018271,0.00955000925151791,0.0037326114007668,0.00484364318811009,0.00592452589364831,0.0163049238297099,0.00259405349060427,0.00271148741841124,0.00185039757098022,0.004093907521006,0.01512027232706,0.00597882735047963,0.00793103721328365,0.0060555370507174,0.0049332886388818,0.0102559985597802,0.00378692757001342,0.000546206070236465,0.00667073977973277,0.000543809426019725,0.00293739158601009,0.00373053916345974,0.00698758198603841,2.28669742166741e-05,0.00058780463405445,0.000412207001603253,7.04241545446521e-06,3.3403398594701e-05,0.000517100684372994,6.75535146493166e-05,0.000227674073344782,0.000278740800576942,0.000594629597410694,0.000293029658587887,0.000498537673710687
Natural.Rubber..China,0.00553314958434033,0.00826059708571006,0.00531421187558647,6.68131345880279e-05,0.00194602300806286,0.00100343345661067,0.0158722296270257,0.00179821749218566,0.00563656937812409,0.0242166547576435,0.00697067290783836,0.0189388135469812,0.0202574185776681,0.0142775501427922,0.016221262509196,0.000937101119523518,0.0195542668940671,0.00244860385919376,0.0047854667789785,0.0169670448902726,0.000536806210253307,0.00775137424131874,0.00831610981898451,0.347178518095383,0.017553739186277,0.000708999587296374,0.00104736241265872,0.0194212711924284,0.0209466379435039,0.00100534240639476,0.00222413943088127,0.000744815347608421,0.00403605517081711,0.0120085814021117,0.00156689398368362,0.0205565731288074,0.00233597626124996,0.0123507878560107,0.00100320157821008,0.00127392310858664,0.00161428939664065,0.0384410117238662,0.00769432353284195,0.0126053494738197,0.00331510776076151,0.00317684938105657,0.0543512978370001,0.0384288581165252,0.0236272900475737,0.0349155570406553,0.0199422778809585,0.0232442769865456,0.00163964757435158,0.000296560283369705,0.00562015041790735,0.000115490117047043,0.00205412259293052,0.00444588497930911,0.00316174639575565,2.98570417942154e-08,0.00795108687865953,0.00875913894970392,0.000665408284389023,0.000472282150601859,8.75725172677653e-05,0.0126742782692162,0.00868558640022878,8.12443520223999e-05,0.00459089261703428,0.00208362969937041,0.00168554949669358
PP..China,0.00887333775310707,0.012807433129105,0.00370404136426232,1.80692182068277e-05,0.00250272950610936,0.00139518149382383,0.0219528138261709,0.00773548958532637,0.00177519360170786,0.00874293622764345,0.00401583239467941,0.00810326195336635,0.00628353465454143,0.0281636083116202,0.0203136172282521,0.00609996633648439,0.0141394610051705,0.00118900908743947,0.0105397293818127,0.0242610778632375,0.00286161881287317,0.0463157131835569,0.0266290264572204,0.0177631144982014,0.351319550940197,0.00154457715344525,0.00236505592870314,0.0233368394352628,0.0326827959689984,0.00563420204633777,0.00416607264327153,0.00428551213187236,0.0119061667605516,0.0189626828827208,0.00222789941753181,0.0479419471806287,0.00472350346478054,0.0203230798402836,0.00122175791128155,0.00652582629736666,0.00818876495455636,0.0200383138937245,0.00343903550352331,0.00529135132057661,0.00478711398513733,0.00790239587376942,0.021496669568424,0.0166738394804514,0.010897615612645,0.0143670539645534,0.0105337250435504,0.0154901467825769,0.00501144238596991,0.00267668999850096,0.00517435354494921,0.00135994488223583,0.00235499878715133,0.00344771961927199,0.003469559460932,4.63963592114511e-05,0.00212538954800491,0.000117021530874959,0.00249282500195725,9.18137465967799e-05,1.26305252000776e-05,0.00221880324475206,0.000507783942752423,0.000851406411347706,0.00147656868165808,0.000405712695389656,0.00169964677260219
Causticsoda..China,0.000123676729512815,0.00331115177333807,0.00171264806548585,0.0023368566097043,0.00906512244317144,0.00796099222960385,0.00785326817054403,0.000735777495875974,0.000522817605706839,2.89208128007192e-05,7.16335314448906e-05,9.90477170500377e-06,0.000157360313029319,8.40676723225264e-05,0.00286957827644724,0.000960484024584823,1.56260708324979e-06,2.29422768813665e-05,0.00139909212314179,0.00323523878971412,0.00456191561188995,0.000192051041512654,0.00200393026394251,0.00157941148522183,0.0034002389836922,0.77339641478935,0.00153090104825284,0.00207919284065074,0.000354123727994914,0.00395517885314081,0.0166860364832088,0.00144817242282289,0.00310464814338784,0.0037445990548644,0.00269932566715254,0.00714640089202609,0.0202885822356287,0.00331798480964622,0.00450275774463676,0.0183504493647693,0.0219964845693101,0.00371607883650824,0.000665258975824562,3.11320939245641e-06,0.000260678691207336,0.000304116997680903,0.000826724538154589,0.000100576573597184,0.00349562269027379,0.000416496899257599,0.00205503033170526,0.0015585111415549,0.00255892251951017,0.0226371023552606,0.00178468145920331,0.0124078712389435,0.000787219807571779,0.00155118901908238,0.00340972217007557,0.000124107637330592,0.000925825767032053,2.53316055835341e-06,0.000114332559763936,0.00063736708112903,0.000101904413829995,0.000217098207387426,0.000134810322660862,0.000283874974141022,4.64948565178485e-05,6.82041880744772e-05,2.63302157001362e-06
Potassic.Fertilizers..China,0.0304891054741039,0.0416179951341896,0.0178113340622959,0.000191560173365798,0.00622887644761886,0.00431161172858628,0.0203637445628351,0.0170167839969459,0.00115786193129735,0.000448413751142797,0.000548256173041071,5.2345430817367e-06,0.000482912001855427,0.00438496592844217,0.00114142582267278,0.00328698971142526,0.00340422373701472,0.00347020374270765,0.00489740395252733,0.00568732462454365,0.00224714902141119,0.0027402607962569,0.00523221427231681,0.00183414617651217,0.00409287896878502,0.0012034686229803,0.607980717882893,0.00120593935091805,0.00142255876062992,0.0103768781097066,0.00446069236785675,0.00711785045342179,0.0065796870544135,0.0106742068928318,0.00129452100449573,0.00459925142493062,0.0146598469011345,0.00159920221145481,0.00501036934102382,0.00976805861030478,0.0125438520056007,0.00544608747547276,0.00696612573286349,0.00763132991256482,0.00456518830154007,0.00895534564042906,0.00587191952329486,0.000853748785633159,0.00601858649320601,0.00572541154327859,0.00463206111177448,0.00569741788036203,0.00821096305629535,0.00322219120174158,0.00127769126069036,1.87328504742897e-05,0.00364793871500724,0.0162072514141441,0.00625736507767502,0.000657317377825893,0.000265101429736701,0.00204295593218165,0.000243331451122395,0.000119738266451524,0.000107082172653409,0.000950906719522076,0.00113029768855742,0.0018236811398942,0.00307571385398269,0.00204302257405848,0.00274551768799374
Xylene..China,0.00830449556327533,0.0089997455342459,0.00542646893763007,1.51126261990704e-05,0.00145419323813661,0.00118805755552522,0.016835326044948,0.00310434359248022,0.00381297715271265,0.0117301975828894,0.00314513167445082,0.00736746028591986,0.00846074402872686,0.0576993359361435,0.137158504095813,0.00881270180977318,0.0328880329801013,0.00232570897027894,0.0165896699431386,0.0309635329097053,0.0042292024728374,0.0144376449644847,0.0178108462849138,0.0129088530724897,0.015341161623966,0.000621702229527649,0.000459417098280717,0.230588163454117,0.0361186923910245,0.00600301312670904,0.00634257370098467,0.00282282997734182,0.00925718833611652,0.0340360697077976,0.00235287031746478,0.0147097969582722,0.00439526107093393,0.0115582065127295,0.00193894861837463,0.00394378088175949,0.00508831719072589,0.016498087352379,0.00735422062388902,0.00871058609705345,0.00426065583252882,0.00485036990319067,0.0158713579903721,0.00884373684981842,0.009244910320614,0.00952258265333145,0.00576990299510051,0.00929852107909061,0.00428602098631585,0.000246916955519226,0.00481294928414108,0.0014081279933572,0.00547950578467483,0.0034102733846128,0.00227607365242595,0.000473257512590279,0.0130264953801354,0.0103237459916576,0.00589817554488521,0.00425953565143077,8.76088506885569e-05,0.02072810060126,0.0117608925083292,0.00110125100750335,0.00461337228427933,0.0017635602414198,0.00257292423445973
Glycol..China,0.0037953114012848,0.00435979947478922,0.00444210079647981,9.55092021507417e-05,0.00120424740355114,0.00104464832968877,0.0122620570972135,0.00236246186653023,0.00312321236842134,0.0168496233411816,0.00322463066573403,0.00995218241443311,0.0123790677178591,0.0404774162540854,0.0402033435342801,0.00895800521009071,0.0487671447360428,0.00116196965823346,0.00934087336958732,0.046852034995174,0.00365887323802979,0.0134167450332409,0.0279032909139732,0.0164017254742197,0.025288436356497,0.000125067317259383,0.00063618021335688,0.0425333121684926,0.271834535457787,0.00283137973741676,0.00493736855050989,0.000732074278587379,0.00800360340175559,0.0268002132754827,0.00328439909253167,0.0408072838944133,0.00263501129452316,0.0196830743734905,0.00124899430506839,0.00192516252617879,0.00299385383819477,0.0252228719325504,0.00684831140265269,0.0100770634524782,0.00413360763578737,0.00356075350208393,0.0258124370877862,0.016063556290399,0.0125714075515473,0.0212702452811196,0.00501493547481464,0.0118232666867182,0.00259564569336933,0.00198952018080604,0.00261900269489057,0.00027376796325364,0.0010798938102997,0.00205320481671625,0.00168877492833485,0.000133466992947234,0.00971768638821895,0.00996274261909357,0.00296059559536665,0.00138404900407801,0.000727844950243005,0.0133996227762958,0.0104881404060127,0.000324191166248908,0.00499836214807081,0.00187359201344126,0.000795214976554876
Acrylamide..China,0.0191087723496593,0.0336759985277447,0.0205855755060686,0.00485582591648868,0.00721303376868499,0.00773801564180132,0.0280139900239394,0.0134076840102915,0.000563613236172719,0.00471288181784709,0.00289024529147942,0.00549265759066274,0.00293862083702297,0.00868520464825849,0.0130079218980963,0.00486455495197964,0.00367778111388919,8.25854117233676e-05,0.00336353953231377,0.00379289916323358,0.00729941366445672,0.0121955519963284,0.00856550605877783,0.0015301023972494,0.00847401906541219,0.00270223622270941,0.00901854025783304,0.0137483098791963,0.00550318165434089,0.528395777828803,0.00264041450034708,0.0429448485045285,0.00143310728170755,0.0111373755917507,0.00393704914615278,0.0164808788092814,0.00903770534183132,0.00698895798360947,0.00296046954945871,0.0114239141022711,0.0139108218649607,0.0072378744056779,0.00607110036356537,0.00467696258300781,0.00218231714408677,0.00842305560028588,0.00824438033543087,0.00130269322637135,0.0045601585956259,0.00292878386110324,0.00369536944237656,0.00557137215999803,0.00798939434427359,0.00493829413345507,0.0019371086025059,0.000363648533375673,0.00338668141288631,0.00841880060977345,0.0049203686422908,4.95415638871185e-06,1.25547161666204e-05,8.67640337981201e-07,0.000398272497795886,0.000197643607636202,1.40465087043101e-08,0.000188795373891145,0.000920453066579314,0.000234085083705437,0.00108008066311733,0.000422870600256768,0.000691461613161216
